48 24 25 20 19 89 26 88 67 55 52 76 6 32 12 33 30 54 78 79 31 28 60 61 71 72 68 69 73 11 92 58 53 5 57 86 74 70 75 34 7 41 38 39 16 18 15 42 22 21 83 9 8 82 29 37 35 51 50 90 59 63 17 13 14 27 47 23 10 91 44 43 45 46 87 4 3 0 85 2 1 84 81 40 36 64 62 65 66 80 49 56 77 
48 24 25 20 19 89 26 88 67 55 58 76 6 32 12 33 30 54 78 79 31 28 60 61 71 72 68 69 73 11 92 52 53 5 57 86 75 70 74 34 7 41 38 35 16 18 15 42 22 21 83 9 8 82 29 37 39 51 50 90 59 63 17 13 14 27 47 23 10 91 44 43 45 46 87 4 3 0 85 80 1 84 81 2 36 64 66 65 62 40 49 56 77 
48 24 25 20 19 89 26 88 67 55 58 76 6 32 12 33 30 54 78 79 31 28 60 61 71 72 68 69 73 11 92 52 53 5 57 86 75 70 74 34 7 41 38 35 16 18 15 42 22 21 83 9 8 82 29 37 39 51 50 90 59 63 17 13 14 27 47 23 10 91 44 43 45 46 87 4 3 0 85 80 1 84 81 2 36 64 66 65 62 40 49 56 77 
48 24 25 20 19 89 26 88 67 55 52 76 6 32 12 33 30 54 78 79 31 28 60 61 71 72 68 69 73 11 92 58 53 5 57 86 74 70 75 34 7 41 38 39 16 18 15 42 22 21 83 9 8 82 29 37 35 51 50 90 59 63 17 13 14 27 47 23 10 91 44 43 45 46 87 4 3 0 85 2 1 84 81 40 36 64 62 65 66 80 49 56 77 
48 24 25 20 19 89 26 88 67 55 52 76 6 32 12 33 30 54 78 79 31 28 60 61 71 72 68 69 73 11 92 58 53 5 57 86 75 70 74 34 7 41 38 39 16 18 15 42 22 21 83 9 8 82 29 37 35 51 50 90 59 63 17 13 14 27 47 23 10 91 44 43 45 46 87 4 3 0 85 2 1 84 81 40 36 64 62 65 66 80 49 56 77 
48 24 25 20 19 89 26 88 67 55 58 76 6 32 12 33 30 54 78 79 31 28 60 61 71 72 68 69 70 11 92 52 53 5 57 73 74 86 75 34 7 41 38 35 16 18 15 42 22 21 83 9 8 82 29 37 39 51 50 90 59 63 17 13 14 27 47 23 10 91 44 43 45 46 87 4 3 0 85 80 1 84 81 2 36 64 66 65 62 40 49 56 77 
48 24 25 20 19 89 26 88 67 55 58 76 6 32 12 33 30 54 78 79 31 28 60 61 71 72 68 69 73 11 92 52 53 5 57 70 74 86 75 34 7 41 38 35 16 18 15 42 22 21 83 9 8 82 29 37 39 51 50 90 59 63 17 13 14 27 47 23 10 91 44 43 45 46 87 4 3 0 85 2 1 84 81 80 36 64 66 65 62 40 49 56 77 
48 24 25 20 19 89 26 88 67 55 52 76 6 32 12 33 30 54 78 79 31 28 60 61 71 72 68 69 73 11 92 58 53 5 57 86 75 70 74 34 7 41 38 39 16 18 15 42 22 21 83 9 8 82 29 37 35 51 50 90 59 63 17 13 14 27 47 23 10 91 44 43 45 46 87 4 3 0 85 80 1 84 81 40 36 64 62 65 66 2 49 56 77 
48 24 25 20 19 89 26 88 67 55 58 76 6 32 12 33 30 54 78 79 31 28 60 61 71 72 68 69 70 11 92 52 53 5 57 73 74 86 75 34 7 41 38 35 16 18 15 42 22 21 83 9 8 82 29 37 39 51 50 90 59 63 17 13 14 27 47 23 10 91 44 43 45 46 87 4 3 0 85 80 1 84 81 2 36 64 66 65 62 40 49 56 77 
48 24 25 20 19 89 26 88 67 55 52 76 6 32 12 33 30 54 78 79 31 28 60 61 71 72 68 69 73 11 92 58 53 5 57 86 75 70 74 34 7 41 38 39 16 18 15 42 22 21 83 9 8 82 29 37 35 51 50 90 59 63 17 13 14 27 47 23 10 91 44 43 45 46 87 4 3 0 85 2 1 84 81 40 36 64 62 65 66 80 49 56 77 
